password,zxcvbn_score,zxcvbn_guesses,attack_match_type
2013!winterchill,4,179999200000,contains_common_password
2013!winterfalldolphin,4,62846934400000,contains_common_password
2013!winterman1992,4,2964160000000,contains_common_password
2013!wintermango,4,356438800000,contains_common_password
2013!wintersonia,4,31124800000,contains_common_password
2013!winterstar,4,49092400000,contains_common_password
2013!winterstrobe,4,1158716483200,not_matched
2013!winterwendy,4,12934000000,contains_common_password
2013!winterwolf#,4,3288246400000,contains_common_password
2013#chadj20,4,10000010000,not_matched
2013#chrisbuck,4,37154800000,contains_common_password
2013#fallandkate,4,2301832000000,contains_common_password
2013#fallchick,4,43300000000,contains_common_password
2013#fallkate,4,13330000000,contains_common_password
2013#fallspringmichael,4,5038000000000,contains_common_password
2013#fallsummerzombie,4,6034240000000,contains_common_password
2013#fascinab,4,100000010000,not_matched
2013#frodo36,4,10000010000,not_matched
2013#frostfall,4,150100000000,not_matched
2013#meowlover,4,10780000000,contains_common_password
2013#penguinboy,4,70077400000,not_matched
2013#puppygirl,4,60400000000,contains_common_password
2013#rainyfall,4,150100000000,not_matched
2013#sophiealexander,4,11416000000,contains_common_password
2013#spring1290sue,4,32339440000000,not_matched
2013#spring13karen,4,1045432000000,contains_common_password
2013#spring2015lady,4,36534400000000,contains_common_password
2013#spring_alex,4,1888360000000,contains_common_password
2013#spring_alexa,4,9883600000000,not_matched
2013#spring_anna,4,1500100000000,contains_common_password
2013#springboybilly,4,27293840800000,contains_common_password
2013#springboyz,4,1048246831600,contains_common_password
2013#springbruce,4,27154600000,contains_common_password
2013#springbuck,4,265396600000,contains_common_password
2013#springcarol,4,20290000000,contains_common_password
2013#springcraig,4,35634400000,contains_common_password
2013#springdavid,4,20290000000,contains_common_password
2013#springfalltrey,4,638511364000000,not_matched
2013#springfog,4,403900000000,not_matched
2013#springgarden,4,407938000000,contains_common_password
2013#springjewels,4,1023976836400,contains_common_password
2013#springjones,4,20290000000,contains_common_password
2013#springjordan,4,20290000000,contains_common_password
2013#springmike,4,41691400000,contains_common_password
2013#springtesttest,4,76014400000,contains_common_password
2013#springwintergloomy,4,1971502004800000,not_matched
2013#springwolf,4,188270800000,contains_common_password
2013#springyadmin,4,9883600000000,contains_common_password
2013#summer101275,4,634762000000,not_matched
2013#summer_alex,4,1275061600000,contains_common_password
2013#summerbrady,4,16742800000,contains_common_password
2013#summerbreeze,4,73750600000,contains_common_password
2013#summerchloe,4,29659600000,contains_common_password
2013#summerfallcathy,4,15495133600000,contains_common_password
2013#summerfalllisa,4,5446360000000,contains_common_password
2013#summerfan,4,41500000000,not_matched
2013#summerjosh,4,15749200000,contains_common_password
2013#summerkitty,4,21255400000,contains_common_password
2013#summerpaw,4,41500000000,not_matched
2013#summershine,4,96396400000,not_matched
2013#summerspringkaye,4,89044552000000,not_matched
2013#summertoboy,4,2846440000000,not_matched
2013#summervaccinahug,4,414000000100000000,not_matched
2013#summerwheat,4,89524000000,contains_common_password
2013#summerwinterwilly,4,26164907200000,contains_common_password
2013#summerwinterzachary,4,6328676800000,contains_common_password
2013#summerzhang,4,132455800000,contains_common_password
2013#test17sally,4,501100000000,contains_common_password
2013#test1sung,4,240700000000,not_matched
2013#test_123,4,15100000000,contains_common_password
2013#test_alex,4,45400000000,contains_common_password
2013#testadmin,4,21550000000,contains_common_password
2013#testadminadmin,4,43060000000,contains_common_password
2013#testfall,4,15100000000,not_matched
2013#testnarcissus,4,506440000000,not_matched
2013#testpuppy,4,55900000000,contains_common_password
2013#testspring,4,20290000000,contains_common_password
2013#testwitness,4,26800000000,not_matched
2013#testy125,4,100000010000,not_matched
2013#testyman,4,26500000000,not_matched
2013#testzhang,4,96010000000,contains_common_password
2013#user1557,4,100000010000,not_matched
2013#useradmin,4,21550000000,contains_common_password
2013#winter12tang,4,1232781313600,contains_common_password
2013#winterbreeze,4,198636400000,contains_common_password
2013#winterfallcody,4,55655430400000,contains_common_password
2013#winterfrost,4,71189200000,contains_common_password
2013#winterhatsan,4,63496000000000,not_matched
2013#winterhoney,4,23870800000,contains_common_password
2013#winterinbend,4,45390400000000,not_matched
2013#winterjuliet,4,97861600000,contains_common_password
2013#winterkale,4,1116100000000,not_matched
2013#winterkiss,4,54114400000,contains_common_password
2013#winterman121,4,37224348159999.99970226781443,not_matched
2013@adminwinter,4,55900000000,contains_common_password
2013@billysinger,4,30672400000,contains_common_password
2013@fallen_angel,4,3191200000000,contains_common_password
2013@gardenfall,4,325522000000,not_matched
2013@lilby32,4,10000010000,not_matched
2013@springdawn,4,42499000000,contains_common_password
2013@springenummer,4,89836000000000,not_matched
2013@springfallbobby,4,72123716800000,contains_common_password
2013@springfielddaisy,4,338056600000,contains_common_password
2013@springfieldmama,4,236318800000,contains_common_password
2013@springin2014,4,2010100000000,not_matched
2013@springinsummer,4,2393938000000,contains_common_password
2013@summerfallharry,4,7224904000000,contains_common_password
2013@summerkazoo,4,1091080000000,not_matched
2013@summerpenguin,4,21752200000,contains_common_password
2013@summerzhu,4,41500000000,not_matched
2013@testspring,4,20290000000,contains_common_password
2013@vampirebunny,4,220621600000,contains_common_password
2013@winterbird,4,93286000000,contains_common_password
2013@winterfallthief,4,449510132800000,not_matched
2013@winterfan,4,111700000000,not_matched
2013@wintersteeve,4,1770880000000,not_matched
2013admin#test,4,21550000000,contains_common_password
2013adminfallfox,4,1080630550000,not_matched
2013spring#chrisman,4,1038634776400,not_matched
2013spring@meowlum,4,20190100000000,not_matched
2013springadmintestzsh,4,5775340000000000,not_matched
2013springkate12,4,202000000000,not_matched
2013springpalestineuser,4,4947092506000,contains_common_password
2013springuser#test,4,8510680000000,contains_common_password
2013testadmin@winter,4,21757600000000,contains_common_password
2013testmaterniella,4,233128000000000,not_matched
2013testusertestadmin,4,2526060250000,contains_common_password
2013testwinterstale,4,1098370266400,not_matched
2013user#spring,4,20290000000,contains_common_password
2013user@spring,4,20290000000,contains_common_password
2013usertest#test,4,15396400000000,contains_common_password
2013usertest2213,4,2278232920000,not_matched
2013winter!userme,4,558100000000,not_matched
2013winter#pawel,4,55900000000,not_matched
2013winterbuck702,4,558100000000,not_matched
2013winterspringkristin,4,1031845283200,contains_common_password
2014!#spring!puppy,4,81760000000000,contains_common_password
2014!#userjack,4,16000000000,contains_common_password
2014!@fallorenda,4,4984000000000,not_matched
2014!@spring2017,4,202000000000,not_matched
2014!@springwood,4,298912000000,contains_common_password
2014!@summerpeter,4,20800000000,contains_common_password
2014!@summerwet,4,414100000000,not_matched
2014!@winterzhang,4,1071357040000,contains_common_password
2014!@wolverinesummer,4,532090000000,contains_common_password
2014!admin#spring,4,2019100000000,contains_common_password
2014!admin@home,4,435100000000,contains_common_password
2014!admin@test,4,279100000000,contains_common_password
2014!adminhurricane,4,642100000000,contains_common_password
2014!admintest,4,28000000000,contains_common_password
2014!admintester,4,142600000000,contains_common_password
2014!adminuser,4,470800000000,contains_common_password
2014!adminwinter,4,55900000000,contains_common_password
2014!falladmin@zoo,4,859000000000000,not_matched
2014!fallkate,4,13330000000,contains_common_password
2014!fallmisterly,4,12760000000000,not_matched
2014!fallspringzack,4,75622240000000,contains_common_password
2014!fallwinds,4,79030000000,not_matched
2014!frodowinter,4,55900000000,contains_common_password
2014!kaynababy,4,49600000000,contains_common_password
2014!kittymeow,4,1000000010000,contains_common_password
2014!krisbuck,4,19810000000,contains_common_password
2014!penguin#test,4,1690360000000,contains_common_password
2014!pierrot91,4,1000000010000,not_matched
2014!pilgrimtest,4,320503600000,contains_common_password
2014!piperbuck,4,197200000000,contains_common_password
2014!puppygarden,4,303100000000,contains_common_password
2014!sabrina14,4,18400000000,not_matched
2014!sleekman,4,26500000000,not_matched
2014!sophia@winter,4,3077099200000,contains_common_password
2014!spring#testuser,4,340797700000000,contains_common_password
2014!spring11daisy,4,24339640000000,contains_common_password
2014!spring2019kitty,4,42268360000000,contains_common_password
2014!spring_ajay,4,1888360000000,not_matched
2014!springadmin,4,288817000000,contains_common_password
2014!springadmin#,4,9883600000000,contains_common_password
2014!springadminadmin,4,578341600000,contains_common_password
2014!springbuck,4,265396600000,contains_common_password
2014!springdaisy,4,116798200000,contains_common_password
2014!springfalldavid,4,44368120000000,contains_common_password
2014!springfrodo,4,1022493275200,contains_common_password
2014!springgabriela,4,240361000000,contains_common_password
2014!springgarden,4,407938000000,contains_common_password
2014!springjoe,4,20693800000,not_matched
2014!springman10,4,1888360000000,not_matched
2014!springmatt,4,118817200000,contains_common_password
2014!springpeter,4,20290000000,contains_common_password
2014!springshock,4,470527000000,contains_common_password
2014!springsummer_,4,2225936800000,contains_common_password
2014!springtestuser,4,1169898850000,contains_common_password
2014!springtesty,4,1054376515600,not_matched
2014!springthorsten,4,1081240522000,not_matched
2014!springuserpeter,4,127712440000000,contains_common_password
2014!springwinterthomast,4,10826174800000000,not_matched
2014!springzane,4,270646000000,not_matched
2014!summerboys,4,19599400000,contains_common_password
2014!summercrazy,4,12561400000,contains_common_password
2014!summergirlmichael,4,2664280000000,contains_common_password
2014!summerthief,4,77559400000,not_matched
2014!summerzhang,4,132455800000,contains_common_password
2014!sunnynew,4,15100000000,not_matched
2014!testadmin,4,21550000000,contains_common_password
2014!tester@summer,4,1865260000000,contains_common_password
2014!testmat,4,10000010000,not_matched
2014!testmeuser,4,1226679706000,contains_common_password
2014!testpuppy,4,55900000000,contains_common_password
2014!userfall,4,15100000000,not_matched
2014!userstefan,4,17830000000,contains_common_password
2014!userzombie,4,18340000000,contains_common_password
2014!winterbabe,4,123976000000,contains_common_password
2014!winterboots,4,218836000000,contains_common_password
2014!wintercarolina,4,44405200000,contains_common_password
2014!winterdaisy,4,32352400000,contains_common_password
2014!winterfall1219,4,1750932640000000,not_matched
2014!winterfan,4,111700000000,not_matched
2014!wintergarden,4,112816000000,contains_common_password
2014!winterkate,4,49315600000,contains_common_password
2014!winterkent,4,29562400000,contains_common_password
2014!winterkristin,4,23759200000,contains_common_password
2014!winterlily,4,69180400000,not_matched
2014!winterlilypad,4,277321600000000,not_matched
2014!wintermike,4,11594800000,contains_common_password
2014!winterspring,4,75206800000,contains_common_password
2014!winterstar,4,49092400000,contains_common_password
2014!winterwolf#test,4,4152520000000000,contains_common_password
2014!winterwolf007,4,209022400000000,not_matched
2014!winterzombie,4,67952800000,contains_common_password
2014#admin#penny,4,798100000000,contains_common_password
2014#adminuser,4,470800000000,contains_common_password
2014#fall@james,4,15100000000,contains_common_password
2014#fall_350daniel,4,15000100000000,contains_common_password
2014#falladminuser,4,135620200000000,contains_common_password
2014#fallbetsy,4,12490000000,not_matched
2014#fallspringadmin,4,58743400000000,contains_common_password
2014#fallspringchad,4,10529680000000,contains_common_password
2014#fallspringmike,4,9318280000000,contains_common_password
2014#fallspringzoo,4,81760000000000,not_matched
2014#frosty_test,4,2705440000000,contains_common_password
2014#meowdoggie,4,12580000000,contains_common_password
2014#puppybutterfly,4,264700000000,contains_common_password
2014#rainbow#fierce,4,30705306400000,not_matched
2014#rainforest#user,4,9950920000000,contains_common_password
2014#sabertooth,4,670900000000,not_matched
2014#sodastruck,4,61930000000,contains_common_password
2014#spring2018billy,4,6895480000000,contains_common_password
2014#spring22_ryan,4,81760000000000,contains_common_password
2014#spring_10210109,4,6460087888000000,not_matched
2014#springbrandon,4,27558400000,contains_common_password
2014#springchill,4,651025600000,contains_common_password
2014#springdavid,4,20290000000,contains_common_password
2014#springdylan,4,188270800000,contains_common_password
2014#springfall_12851,4,88837000000000000,not_matched
2014#springfallzazzy,4,8884600000000000,not_matched
2014#springfinalmatt,4,90275334400000,contains_common_password
2014#springjake,4,147487000000,contains_common_password
2014#springkate,4,178175800000,contains_common_password
2014#springman#test,4,889360000000000,contains_common_password
2014#springmike,4,41691400000,contains_common_password
2014#springrain,4,485063800000,contains_common_password
2014#springshy,4,120460000000,not_matched
2014#springtestuser,4,1169898850000,contains_common_password
2014#summer1024,4,59290000000,contains_common_password
2014#summer2018admin,4,6920200000000,contains_common_password
2014#summer_alex,4,1275061600000,contains_common_password
2014#summeradmin,4,29701000000,contains_common_password
2014#summeradmin#mike,4,10670758660000000,contains_common_password
2014#summeralexandru,4,364130200000,not_matched
2014#summercandy,4,22621600000,contains_common_password
2014#summerdaisy,4,12064600000,contains_common_password
2014#summergaby,4,414100000000,not_matched
2014#summerkarma,4,97969600000,contains_common_password
2014#summerkate,4,18357400000,contains_common_password
2014#summerkitty,4,21255400000,contains_common_password
2014#summerpuppy,4,77104000000,contains_common_password
2014#summerviet,4,414100000000,not_matched
2014#summerwintershawn,4,3772144000000,contains_common_password
2014#test#david,4,15100000000,contains_common_password
2014#test2750,4,100000010000,not_matched
2014#testadmin,4,21550000000,contains_common_password
2014#testcandy,4,16420000000,contains_common_password
2014#testcat,4,10000010000,not_matched
2014#testfall,4,15100000000,not_matched
2014#testfrenzy,4,179350000000,not_matched
2014#testgarden,4,30400000000,contains_common_password
2014#testkai,4,10000010000,not_matched
2014#testkathrine,4,23560000000,not_matched
2014#testme123,4,150100000000,contains_common_password
2014#testmeuser,4,1226679706000,contains_common_password
2014#testrunner#luis,4,4525000000000000,contains_common_password
2014#testspring,4,20290000000,contains_common_password
2014#testwombat,4,20920000000,contains_common_password
2014#testwonder,4,14740000000,contains_common_password
2014#testyawar,4,252100000000,not_matched
2014#testzombie,4,18340000000,contains_common_password
2014#useradmin,4,21550000000,contains_common_password
2014#userfall,4,15100000000,not_matched
2014#userkate,4,13330000000,contains_common_password
2014#winter_alex,4,1741470400000,contains_common_password
2014#winteralexander,4,10367200000,contains_common_password
2014#winterchris,4,10590400000,contains_common_password
2014#winterfalldew,4,240716800000000,not_matched
2014#winterfallkelly,4,17061025600000,contains_common_password
2014#winterjill,4,17844400000,contains_common_password
2014#winterlilyspring,4,186964436800000,contains_common_password
2014#winterlucas,4,29004400000,contains_common_password
2014#winterman110,4,40283200000000,not_matched
2014#wintermike,4,11594800000,contains_common_password
2014#winterpumpkins,4,415586800000,contains_common_password
2014#winterspring123,4,16021360000000,contains_common_password
2014#winterwolf#candy,4,16224030208000000,contains_common_password
2014@#meowth,4,10000010000,not_matched
2014@chilloutboy,4,1027484393200,not_matched
2014@davidwong,4,12430000000,not_matched
2014@fall_1063,4,1000000010000,not_matched
2014@fallintheus,4,29259100000000,not_matched
2014@fallinvergie,4,4440100000000,not_matched
2014@fallrain,4,36130000000,contains_common_password
2014@fallspring21,4,5038000000000,not_matched
2014@garden_letta,4,14332000000000,not_matched
2014@gardenfall2014,4,66084400000000,not_matched
2014@mattzach,4,52300000000,not_matched
2014@pawel12,4,10000010000,not_matched
2014@sandyfall,4,101593000000,not_matched
2014@spring2011nasa,4,275584000000000,not_matched
2014@springboksh,4,112880800000,not_matched
2014@springdiane,4,20290000000,contains_common_password
2014@springeradmin,4,393493000000,contains_common_password
2014@springfalljohnny,4,83399428000000,contains_common_password
2014@springfield22,4,58570000000,not_matched
2014@springfield_test,4,3572680000000,contains_common_password
2014@springfielddude,4,693554200000,contains_common_password
2014@springfieldmeow,4,1088165743600,contains_common_password
2014@springfieldshutters,4,1202315555200,not_matched
2014@springfieldtest,4,108854200000,contains_common_password
2014@springforest,4,186251800000,contains_common_password
2014@springfox,4,70765000000,not_matched
2014@springgarden,4,407938000000,contains_common_password
2014@summerbuck,4,27299800000,contains_common_password
2014@summerdaisy,4,12064600000,contains_common_password
2014@summerrain,4,49821400000,contains_common_password
2014@taylor_81,4,30100000000,not_matched
2014@testshock,4,35050000000,contains_common_password
2014@testzombie,4,18340000000,contains_common_password
2014@winterfallz,4,3636884800000,not_matched
2014@winterfrost,4,71189200000,contains_common_password
2014@winterkiss,4,54114400000,contains_common_password
2014@winterwet,4,111700000000,not_matched
2014@winterwind,4,110026000000,contains_common_password
2014@winterwind18,4,44970400000000,not_matched
2014_tester#admin,4,9966100000000,contains_common_password
2014_tester#test1991,4,559000000000000,contains_common_password
2014_tester#testme,4,138250300000000,not_matched
2014_tester_24,4,285100000000,not_matched
2014_tester_test,4,2166220000000,contains_common_password
2014admin#admin,4,214600000000,contains_common_password
2014admin#fall,4,21550000000,not_matched
2014adminjones#,4,214600000000,contains_common_password
2014adminusertest,4,1125196786000,contains_common_password
2014spring@alexeyb,4,20190100000000,not_matched
2014springadmin@september,4,116486800000000,contains_common_password
2014springadmin@user,4,58743400000000,contains_common_password
2014springlilililililililililililililililililililililililil,4,1021533846400,not_matched
2014springspringadmin@,4,404500000000,not_matched
2014springtest#shabby,4,490728640000000,contains_common_password
2014springtestmystery,4,1094033713600,contains_common_password
2014test@test#,4,28000000000,contains_common_password
2014testadmintest,4,1007420842000,contains_common_password
2014testadminuser,4,1125196786000,contains_common_password
2014testspringadmin,4,1053701362000,contains_common_password
2014testuser#user,4,573850000000,contains_common_password
2014testuser@spring,4,1169898850000,contains_common_password
2014testuser@winter,4,1046955700000,contains_common_password
2014user@spring,4,20290000000,contains_common_password
2014user@testme,4,328450000000,not_matched
2014useradmintest,4,1125196786000,contains_common_password
2014userkentishorse,4,300496996000000,contains_common_password
2014usertest#test,4,15396400000000,contains_common_password
2014usertestjames,4,1008755020000,contains_common_password
2014winter#testuser,4,1046955700000,contains_common_password
2014winter#winter756,4,558000100000000,not_matched
2014winter2009winter,4,1002075760000,contains_common_password
2014winter2109fally,4,14392000000000,not_matched
2014winter2pooch,4,55900000000,not_matched
2014winter_olivier,4,1006238663200,contains_common_password
2014winterfallkitty#,4,120858400000000,contains_common_password
2014winterfallpuppy,4,1222936624000,contains_common_password
2014winterkiss#spring,4,16021360000000,contains_common_password
2014winterwinterhugan,4,11320000000,not_matched
2014winterxaviermicheal,4,1010490846400,contains_common_password
2014winterzhang21,4,558100000000,not_matched
2015!#springwong,4,1033192360000,not_matched
2015!@winterstil,4,1070080000000,not_matched
2015!@winterwind,4,1021985200000,contains_common_password
2015!admin@spring,4,2019100000000,contains_common_password
2015!adminfall,4,150100000000,not_matched
2015!adminspring,4,202000000000,contains_common_password
2015!adminsummer,4,20800000000,contains_common_password
2015!admintest,4,28000000000,contains_common_password
2015!adminuser,4,470800000000,contains_common_password
2015!adminwinter,4,55900000000,contains_common_password
2015!bitchyfall,4,1032741319600,not_matched
2015!fall21suzuki,4,1518100000000,contains_common_password
2015!fallkitty,4,15430000000,contains_common_password
2015!fallsherrick,4,805900000000,contains_common_password
2015!fallspringadmin,4,58743400000000,contains_common_password
2015!fallspringbob,4,20624680000000,not_matched
2015!fallspringzombie,4,50102080000000,contains_common_password
2015!fallwinterpeter,4,2116000000000,contains_common_password
2015!fashionfall,4,495965800000,not_matched
2015!spring1031test,4,653227451200000,contains_common_password
2015!springadmin,4,288817000000,contains_common_password
2015!springadmin#,4,9883600000000,contains_common_password
2015!springbuck,4,265396600000,contains_common_password
2015!springdavid,4,20290000000,contains_common_password
2015!springdinner,4,141430000000,contains_common_password
2015!springfallshawn,4,79062616000000,contains_common_password
2015!springfalluser,4,889360000000000,contains_common_password
2015!springguitar,4,41691400000,contains_common_password
2015!springjane,4,31192600000,contains_common_password
2015!springjordan,4,20290000000,contains_common_password
2015!springjoshua,4,20290000000,contains_common_password
2015!springkate,4,178175800000,contains_common_password
2015!springkatie,4,77225800000,contains_common_password
2015!springkiki,4,81667600000,contains_common_password
2015!springparker,4,20290000000,contains_common_password
2015!springpeter,4,20290000000,contains_common_password
2015!springpiper,4,441857200000,contains_common_password
2015!springrainfall,4,1030595118400,not_matched
2015!springstefanie,4,227843200000,contains_common_password
2015!springtestkristina,4,43660662400000,contains_common_password
2015!springtestmaverick,4,15570719200000,contains_common_password
2015!springtiger,4,84898000000,contains_common_password
2015!springwheat,4,872308000000,contains_common_password
2015!springwinterjohndoe,4,1464380891200000,contains_common_password
2015!springwolverine,4,518983000000,contains_common_password
2015!springzammit,4,9883600000000,not_matched
2015!summeradmin,4,29701000000,contains_common_password
2015!summerboytest,4,4434378400000,contains_common_password
2015!summerdude,4,24650200000,contains_common_password
2015!summergarden,4,41914000000,contains_common_password
2015!summerjenny,4,11526400000,contains_common_password
2015!summerkaylee,4,67416400000,contains_common_password
2015!summerkiss,4,20137600000,contains_common_password
2015!summerkitty,4,21255400000,contains_common_password
2015!summerlily,4,25726600000,not_matched
2015!summerpuma,4,322730200000,not_matched
2015!summerpumpkins,4,154232200000,contains_common_password
2015!summerpuppy,4,77104000000,contains_common_password
2015!summerzhenzhen,4,828182800000,not_matched
2015!summerzombie,4,25271200000,contains_common_password
2015!testadmin,4,21550000000,contains_common_password
2015!testarola,4,1000000010000,not_matched
2015!testmeamitchell,4,1500100000000,contains_common_password
2015!testwars,4,49180000000,not_matched
2015!user#test,4,28000000000,contains_common_password
2015!user2701,4,100000010000,not_matched
2015!user@bobby,4,24700000000,contains_common_password
2015!useradmin,4,21550000000,contains_common_password
2015!usershock,4,35050000000,contains_common_password
2015!wanderlusttest,4,2279538539200000,contains_common_password
2015!winterbess,4,115271200000,not_matched
2015!wintercandy,4,60810400000,contains_common_password
2015!winterfallcaine,4,1760761028800000,not_matched
2015!winterfrost71,4,29435680000000,not_matched
2015!winterkate,4,49315600000,contains_common_password
2015!winterkiss,4,54114400000,contains_common_password
2015!winterkris,4,60140800000,contains_common_password
2015!wintersonny,4,41057200000,contains_common_password
2015!winterwheat,4,241156000000,contains_common_password
2015!winterzhang,4,356885200000,contains_common_password
2015#chriswinter,4,10590400000,contains_common_password
2015#fallalpach,4,7000000000000,not_matched
2015#fallfalluser,4,1013046400000,contains_common_password
2015#fallgarden,4,30400000000,contains_common_password
2015#fallguytest,4,2495440000000,contains_common_password
2015#fallspringkate,4,36615160000000,contains_common_password
2015#fallspringpeter,4,5038000000000,contains_common_password
2015#fallspringthorsten,4,739550200000000,not_matched
2015#fallwintershy,4,8008000000000,not_matched
2015#meowcat,4,10000010000,not_matched
2015#meowfallen,4,15100000000,contains_common_password
2015#meowstest,4,28000000000,contains_common_password
2015#spring#admin,4,9883600000000,contains_common_password
2015#spring2021jimmy,4,1144723120000000,contains_common_password
2015#spring_anna,4,1500100000000,contains_common_password
2015#springadminjoseph,4,58743400000000,contains_common_password
2015#springadminspring,4,778226164000000,contains_common_password
2015#springadmintest,4,108402724000000,contains_common_password
2015#springbok12,4,569200000000,not_matched
2015#springcandy,4,219767200000,contains_common_password
2015#springchris,4,38057200000,contains_common_password
2015#springcotton,4,300527200000,contains_common_password
2015#springdaisy,4,116798200000,contains_common_password
2015#springdaniel,4,20290000000,contains_common_password
2015#springfalladmin,4,621164116000000,contains_common_password
2015#springfallbruce,4,59113280800000,contains_common_password
2015#springfallfrost,4,553509848800000,contains_common_password
2015#springfallmick,4,889360000000000,contains_common_password
2015#springgarden,4,407938000000,contains_common_password
2015#springhoney,4,86109400000,contains_common_password
2015#springjane,4,31192600000,contains_common_password
2015#springjason,4,20290000000,contains_common_password
2015#springpeter,4,20290000000,contains_common_password
2015#springpiper,4,441857200000,contains_common_password
2015#springrainbow,4,93377800000,contains_common_password
2015#springsummerpuppy,4,208294768000000,contains_common_password
2015#springsummerspring,4,76005042400000,contains_common_password
2015#springtiger,4,84898000000,contains_common_password
2015#springuserpuppy,4,4714702768000000,contains_common_password
2015#springuserz,4,1888360000000,not_matched
2015#springzombie,4,245610400000,contains_common_password
2015#summer#chris,4,1171230400000,contains_common_password
2015#summer104david,4,9280000000000,contains_common_password
2015#summer221413,4,4672768000000,not_matched
2015#summer@spring,4,2225936800000,contains_common_password
2015#summer_jeff,4,1213127200000,contains_common_password
2015#summeradmin,4,29701000000,contains_common_password
2015#summerbreeze,4,73750600000,contains_common_password
2015#summerfall1101,4,638608024000000,contains_common_password
2015#summerfallbrian,4,5446360000000,contains_common_password
2015#summerfallmike,4,10159501600000,contains_common_password
2015#summerfalltester,4,43240420000000,contains_common_password
2015#summerjake,4,15211000000,contains_common_password
2015#summerkate,4,18357400000,contains_common_password
2015#summerkrisztine,4,8910280000000000,not_matched
2015#summerlilma,4,4140100000000,not_matched
2015#summermatt,4,12271600000,contains_common_password
2015#summermichal,4,40547800000,contains_common_password
2015#summerpenguin,4,21752200000,contains_common_password
2015#summerspringtestadmin,4,47053939780000000,contains_common_password
2015#summerspringzhang,4,357301813600000,contains_common_password
2015#summertesttiger,4,4234168000000,contains_common_password
2015#summerthomasette,4,83800000000000,not_matched
2015#summerzhang,4,132455800000,contains_common_password
2015#summerzombie,4,25271200000,contains_common_password
2015#test#spring,4,202000000000,contains_common_password
2015#test#summer,4,20800000000,contains_common_password
2015#testadmin,4,21550000000,contains_common_password
2015#testadmintest,4,8979400000000,contains_common_password
2015#testchill,4,15100000000,contains_common_password
2015#testfairy,4,51070000000,not_matched
2015#testfall,4,15100000000,not_matched
2015#testfall2019sara,4,5041000000000000,contains_common_password
2015#testfalsey,4,3080320000000,not_matched
2015#testgarden,4,30400000000,contains_common_password
2015#testjake,4,11050000000,contains_common_password
2015#testjuliet,4,26380000000,contains_common_password
2015#testmaternity,4,154930000000,not_matched
2015#testpassfall,4,1024993698400,not_matched
2015#testspring,4,20290000000,contains_common_password
2015#testusertest,4,1023477850000,contains_common_password
2015#testwomansnail,4,82579960000000,not_matched
2015#testyadmin,4,214600000000,contains_common_password
2015#testzombie,4,18340000000,contains_common_password
2015#userfallen,4,15100000000,contains_common_password
2015#userspring,4,20290000000,contains_common_password
2015#winter#spring,4,4304699200000,contains_common_password
2015#winteralexander,4,10367200000,contains_common_password
2015#winterbutterfly,4,98531200000,contains_common_password
2015#winterfallhobbit,4,249106888000000,contains_common_password
2015#winterfallkate,4,106715108800000,contains_common_password
2015#winterfrost,4,71189200000,contains_common_password
2015#winterkaze,4,1116100000000,not_matched
2015#winterlulu,4,22643200000,contains_common_password
2015#wintermanfall,4,22095078400000,not_matched
2015#winterpinky,4,355211200000,contains_common_password
2015#winterspringalex,4,46364507200000,contains_common_password
2015#winterwolf123,4,3291072400000,contains_common_password
2015@admintest,4,28000000000,contains_common_password
2015@dolphinwax,4,32740000000,not_matched
2015@fallen_moses,4,6385600000000,contains_common_password
2015@fallfallgirl,4,129865600000,contains_common_password
2015@fallinmama,4,606100000000,contains_common_password
2015@fallman21,4,1000000010000,not_matched
2015@fallpuppy,4,55900000000,contains_common_password
2015@harryfrost,4,26854000000,contains_common_password
2015@scoobydaisy,4,25936600000,contains_common_password
2015@springerwinterkaren,4,21467440000000,contains_common_password
2015@springfieldbob,4,284264200000,not_matched
2015@springfieldman,4,103007200000,not_matched
2015@springfieldrainbow,4,270231400000,contains_common_password
2015@springfieldsheldon,4,447980200000,contains_common_password
2015@springfox,4,70765000000,not_matched
2015@springhouse,4,49767400000,contains_common_password
2015@summer_alexander,4,1167587200000,contains_common_password
2015@summer_boy,4,414100000000,not_matched
2015@summerkimi,4,121981600000,not_matched
2015@testmeen1,4,1000000010000,not_matched
2015@testmeysky,4,2444740000000,not_matched
2015@thefalloftheeclipse,4,225874900000000000,contains_common_password
2015@winterkiki,4,22643200000,contains_common_password
2015admin#spring,4,202000000000,contains_common_password
2015admin#summer,4,20800000000,contains_common_password
2015admin@test,4,21550000000,contains_common_password
2015admin@winter,4,55900000000,contains_common_password
2015admintest#summer,4,6920200000000,contains_common_password
2015admintest#test,4,8979400000000,contains_common_password
2015spring12testadmin,4,2894469148000,contains_common_password
2015springadmin@sharon,4,41380000000000,contains_common_password
2015springuseradmin,4,1905993946000,contains_common_password
2015test#testuser,4,573850000000,contains_common_password
2015test1992test,4,1000518940000,contains_common_password
2015testadmin1997,4,1003989700000,contains_common_password
2015testadmin@spring,4,76106800000000,contains_common_password
2015testgabrieladmin,4,1016517358000,contains_common_password
2015testme@laura,4,150100000000,contains_common_password
2015testspringfrenzy,4,1448763130000,not_matched
2015testuser#spring,4,1169898850000,contains_common_password
2015testuser#test,4,573850000000,contains_common_password
2015testuser@fall,4,573850000000,not_matched
